timestamp,alpha,beta,theta,diff
2024-11-08|13:32:44.020,0.1213,0.3628,0.5382,4.0000
2024-11-08|13:32:44.224,0.1185,0.3484,0.5147,4.0000
2024-11-08|13:32:44.426,0.1062,0.3365,0.4997,4.0000
2024-11-08|13:32:44.628,0.1004,0.3314,0.4996,4.0000
2024-11-08|13:32:44.829,0.1004,0.3314,0.4996,4.0000
2024-11-08|13:32:45.032,0.1060,0.3330,0.5123,4.0000
2024-11-08|13:32:45.235,0.1360,0.3306,0.5367,4.0000
2024-11-08|13:32:45.440,0.1791,0.3271,0.5521,4.0000
2024-11-08|13:32:45.658,0.1886,0.3206,0.5520,4.0000
2024-11-08|13:32:45.859,0.1871,0.3176,0.5413,4.0000
2024-11-08|13:32:46.061,0.1871,0.3176,0.5413,4.0000
2024-11-08|13:32:46.269,0.1938,0.3269,0.5242,4.0000
2024-11-08|13:32:46.467,0.2113,0.3467,0.4994,4.0000
2024-11-08|13:32:46.670,0.2313,0.3665,0.4650,4.0000
2024-11-08|13:32:46.873,0.2487,0.3783,0.4271,4.0000
2024-11-08|13:32:47.077,0.2545,0.3822,0.3995,4.0000
2024-11-08|13:32:47.276,0.2545,0.3822,0.3995,4.0000
2024-11-08|13:32:47.478,0.2540,0.3828,0.3892,4.0000
2024-11-08|13:32:47.682,0.2503,0.3845,0.3898,4.0000
2024-11-08|13:32:47.883,0.2329,0.3886,0.3921,4.0000
2024-11-08|13:32:48.083,0.1937,0.3935,0.3889,4.0000
2024-11-08|13:32:48.285,0.1735,0.3957,0.3722,4.0000
2024-11-08|13:32:48.486,0.1877,0.3942,0.3722,4.0000
2024-11-08|13:32:48.689,0.1877,0.3942,0.3377,4.0000
2024-11-08|13:32:48.893,0.2039,0.3911,0.2922,4.0000
2024-11-08|13:32:49.095,0.2070,0.3892,0.2541,4.0000
2024-11-08|13:32:49.296,0.1780,0.3880,0.2420,4.0000
2024-11-08|13:32:49.497,0.1668,0.3812,0.2420,4.0000
2024-11-08|13:32:49.700,0.1668,0.3812,0.2528,4.0000
2024-11-08|13:32:49.904,0.1668,0.3625,0.2717,4.0000
2024-11-08|13:32:50.103,0.1668,0.3300,0.2844,4.0000
2024-11-08|13:32:50.307,0.1668,0.2874,0.2837,4.0000
2024-11-08|13:32:50.509,0.1668,0.2430,0.2695,4.0000
2024-11-08|13:32:50.709,0.1585,0.2056,0.2491,4.0000
2024-11-08|13:32:50.914,0.1585,0.2056,0.2491,4.0000
2024-11-08|13:32:51.114,0.1323,0.1809,0.2345,4.0000
2024-11-08|13:32:51.314,0.1065,0.1690,0.2411,5.0000
2024-11-08|13:32:51.517,0.0712,0.1640,0.2715,5.0000
2024-11-08|13:32:51.717,0.0036,0.1602,0.3117,5.0000
2024-11-08|13:32:51.919,-0.0570,0.1592,0.3117,5.0000
2024-11-08|13:32:52.121,-0.0570,0.1592,0.3433,5.0000
2024-11-08|13:32:52.324,-0.0671,0.1641,0.3568,5.0000
2024-11-08|13:32:52.524,-0.0534,0.1756,0.3526,5.0000
2024-11-08|13:32:52.726,-0.0555,0.1911,0.3364,5.0000
2024-11-08|13:32:52.930,-0.0624,0.2068,0.3128,5.0000
2024-11-08|13:32:53.132,-0.0624,0.2201,0.2847,5.0000
2024-11-08|13:32:53.333,-0.0624,0.2201,0.2847,5.0000
2024-11-08|13:32:53.550,-0.0624,0.2292,0.2550,5.0000
2024-11-08|13:32:53.754,-0.0624,0.2351,0.2302,5.0000
2024-11-08|13:32:53.957,-0.0638,0.2415,0.2181,5.0000
2024-11-08|13:32:54.158,-0.0873,0.2512,0.2247,5.0000
2024-11-08|13:32:54.360,-0.0965,0.2619,0.2490,5.0000
2024-11-08|13:32:54.563,-0.0738,0.2697,0.2778,5.0000
2024-11-08|13:32:54.766,-0.0738,0.2697,0.2778,5.0000
2024-11-08|13:32:54.968,-0.0378,0.2727,0.2926,5.0000
2024-11-08|13:32:55.172,0.0180,0.2742,0.2823,5.0000
2024-11-08|13:32:55.373,0.0459,0.2752,0.2519,5.0000
2024-11-08|13:32:55.575,0.0388,0.2707,0.2180,5.0000
2024-11-08|13:32:55.777,0.0980,0.2539,0.1958,5.0000
2024-11-08|13:32:55.980,0.0980,0.2539,0.1958,5.0000
2024-11-08|13:32:56.181,0.1703,0.2240,0.1877,5.0000
2024-11-08|13:32:56.382,0.2234,0.1898,0.1873,5.0000
2024-11-08|13:32:56.585,0.2547,0.1645,0.1872,5.0000
2024-11-08|13:32:56.789,0.2633,0.1567,0.1860,5.0000
2024-11-08|13:32:56.991,0.2633,0.1651,0.1894,5.0000
2024-11-08|13:32:57.209,0.2633,0.1823,0.2027,5.0000
2024-11-08|13:32:57.412,0.2633,0.1823,0.2027,5.0000
2024-11-08|13:32:57.615,0.2633,0.2012,0.2195,5.0000
2024-11-08|13:32:57.817,0.2633,0.2214,0.2257,5.0000
2024-11-08|13:32:58.020,0.2633,0.2484,0.2148,5.0000
2024-11-08|13:32:58.223,0.2633,0.2867,0.1961,5.0000
2024-11-08|13:32:58.425,0.2633,0.2867,0.1961,5.0000
2024-11-08|13:32:58.627,0.2633,0.3368,0.1816,5.0000
2024-11-08|13:32:58.830,0.2587,0.3923,0.1697,5.0000
2024-11-08|13:32:59.032,0.2346,0.4437,0.1519,5.0000
2024-11-08|13:32:59.234,0.2375,0.4836,0.1280,5.0000
2024-11-08|13:32:59.438,0.2429,0.5101,0.1075,5.0000
2024-11-08|13:32:59.639,0.2319,0.5279,0.0992,5.0000
2024-11-08|13:32:59.843,0.2319,0.5279,0.0992,5.0000
2024-11-08|13:33:00.045,0.2006,0.5425,0.1023,5.0000
2024-11-08|13:33:00.263,0.1183,0.5558,0.1129,5.0000
2024-11-08|13:33:00.466,-0.0095,0.5663,0.1259,5.0000
2024-11-08|13:33:00.667,-0.1055,0.5732,0.1334,5.0000
2024-11-08|13:33:00.867,-0.1575,0.5765,0.1293,5.0000
2024-11-08|13:33:01.070,-0.1575,0.5765,0.1293,5.0000
2024-11-08|13:33:01.273,-0.1194,0.5778,0.1162,5.0000
2024-11-08|13:33:01.489,0.0232,0.5770,0.0999,5.0000
2024-11-08|13:33:01.709,0.1008,0.5728,0.0769,5.0000
2024-11-08|13:33:01.910,0.1011,0.5629,0.0412,5.0000
2024-11-08|13:33:02.130,0.0994,0.5436,0.0059,5.0000
2024-11-08|13:33:02.334,0.0896,0.5125,0.0228,5.0000
2024-11-08|13:33:02.537,0.0896,0.5125,0.0228,5.0000
2024-11-08|13:33:02.739,0.0697,0.4724,0.1139,5.0000
2024-11-08|13:33:02.942,0.0593,0.4322,0.2279,5.0000
2024-11-08|13:33:03.143,0.0852,0.4015,0.3117,5.0000
2024-11-08|13:33:03.344,0.1209,0.3812,0.3559,5.0000
2024-11-08|13:33:03.548,0.1582,0.3649,0.3844,5.0000
2024-11-08|13:33:03.758,0.1582,0.3649,0.3844,5.0000
2024-11-08|13:33:03.952,0.1779,0.3498,0.4334,5.0000
2024-11-08|13:33:04.154,0.1841,0.3374,0.5090,5.0000
2024-11-08|13:33:04.358,0.1841,0.3312,0.5850,5.0000
2024-11-08|13:33:04.559,0.1841,0.3352,0.6395,5.0000
2024-11-08|13:33:04.760,0.1841,0.3462,0.6701,5.0000
2024-11-08|13:33:04.961,0.1841,0.3462,0.6701,5.0000
2024-11-08|13:33:05.162,0.1841,0.3563,0.6869,5.0000
2024-11-08|13:33:05.364,0.1676,0.3595,0.7004,5.0000
2024-11-08|13:33:05.568,0.0817,0.3577,0.7137,5.0000
2024-11-08|13:33:05.770,0.0138,0.3578,0.7240,5.0000
2024-11-08|13:33:05.974,-0.0150,0.3561,0.7392,5.0000
2024-11-08|13:33:06.175,-0.0150,0.3561,0.7392,5.0000
2024-11-08|13:33:06.377,-0.0122,0.3589,0.7413,5.0000
2024-11-08|13:33:06.577,0.0252,0.3676,0.7329,5.0000
2024-11-08|13:33:06.795,0.0811,0.3946,0.7129,5.0000
2024-11-08|13:33:06.997,0.1395,0.4167,0.7084,5.0000
2024-11-08|13:33:07.200,0.1963,0.4277,0.7080,5.0000
2024-11-08|13:33:07.404,0.2294,0.4278,0.6878,5.0000
2024-11-08|13:33:07.605,0.2294,0.4278,0.6878,5.0000
2024-11-08|13:33:07.807,0.2376,0.4232,0.6349,5.0000
2024-11-08|13:33:08.009,0.2386,0.4171,0.5570,5.0000
2024-11-08|13:33:08.211,0.2391,0.4065,0.4823,5.0000
2024-11-08|13:33:08.414,0.2434,0.3899,0.4377,5.0000
2024-11-08|13:33:08.616,0.2434,0.3728,0.4204,5.0000
2024-11-08|13:33:08.817,0.2434,0.3728,0.4204,5.0000
2024-11-08|13:33:09.019,0.2434,0.3622,0.4086,5.0000
2024-11-08|13:33:09.222,0.2434,0.3576,0.3962,5.0000
2024-11-08|13:33:09.425,0.2434,0.3510,0.3874,5.0000
2024-11-08|13:33:09.626,0.2434,0.3485,0.3888,5.0000
2024-11-08|13:33:09.827,0.2434,0.3446,0.3874,5.0000
2024-11-08|13:33:10.031,0.2434,0.3446,0.3874,5.0000
2024-11-08|13:33:10.234,0.2434,0.3436,0.3786,5.0000
2024-11-08|13:33:10.437,0.2434,0.3365,0.3508,5.0000
2024-11-08|13:33:10.641,0.2449,0.3435,0.3162,5.0000
2024-11-08|13:33:10.843,0.2598,0.3638,0.2936,5.0000
2024-11-08|13:33:11.044,0.2959,0.3903,0.3069,5.0000
2024-11-08|13:33:11.247,0.3153,0.4158,0.3598,5.0000
2024-11-08|13:33:11.451,0.3153,0.4158,0.3598,5.0000
2024-11-08|13:33:11.652,0.2732,0.4369,0.4263,5.0000
2024-11-08|13:33:11.855,0.2200,0.4516,0.4775,5.0000
2024-11-08|13:33:12.057,0.1842,0.4594,0.5039,5.0000
2024-11-08|13:33:12.260,0.1655,0.4606,0.5128,5.0000
2024-11-08|13:33:12.463,0.1610,0.4560,0.5128,5.0000
2024-11-08|13:33:12.666,0.1610,0.4560,0.5172,5.0000
2024-11-08|13:33:12.874,0.1610,0.4625,0.5294,5.0000
2024-11-08|13:33:13.092,0.1610,0.4701,0.5405,5.0000
2024-11-08|13:33:13.297,0.1610,0.4806,0.5501,5.0000
2024-11-08|13:33:13.499,0.1602,0.4732,0.5392,5.0000
2024-11-08|13:33:13.703,0.1569,0.4691,0.5392,5.0000
2024-11-08|13:33:13.907,0.1569,0.4691,0.5368,5.0000
2024-11-08|13:33:14.109,0.1607,0.4644,0.5427,5.0000
2024-11-08|13:33:14.309,0.2057,0.4580,0.5712,5.0000
2024-11-08|13:33:14.512,0.3103,0.4439,0.5953,5.0000
2024-11-08|13:33:14.714,0.4471,0.4230,0.6009,5.0000
2024-11-08|13:33:14.920,0.4471,0.4230,0.6009,5.0000
2024-11-08|13:33:15.123,0.5429,0.3945,0.5727,5.0000
2024-11-08|13:33:15.327,0.5635,0.3567,0.5053,5.0000
2024-11-08|13:33:15.527,0.5284,0.3138,0.4100,5.0000
2024-11-08|13:33:15.735,0.5151,0.2760,0.3149,5.0000
2024-11-08|13:33:15.936,0.5153,0.2541,0.2391,5.0000
2024-11-08|13:33:16.137,0.5153,0.2541,0.2391,5.0000
2024-11-08|13:33:16.343,0.5153,0.2541,0.2391,5.0000
2024-11-08|13:33:16.544,0.5153,0.2541,0.2391,5.0000
2024-11-08|13:33:16.747,0.5153,0.2541,0.2391,5.0000
2024-11-08|13:33:16.949,0.5153,0.2541,0.2391,5.0000
2024-11-08|13:33:17.150,0.5153,0.2541,0.2391,5.0000
2024-11-08|13:33:17.356,0.5209,0.2541,0.2391,5.0000
2024-11-08|13:33:17.559,0.5318,0.2541,0.2391,5.0000
2024-11-08|13:33:17.761,0.5318,0.2541,0.2391,5.0000
2024-11-08|13:33:17.963,0.5372,0.2541,0.2391,5.0000
2024-11-08|13:33:18.166,0.5387,0.2541,0.2391,5.0000
2024-11-08|13:33:18.367,0.5392,0.2541,0.2391,5.0000
2024-11-08|13:33:18.568,0.5081,0.2541,0.2391,5.0000
2024-11-08|13:33:18.771,0.4200,0.2541,0.2391,5.0000
2024-11-08|13:33:18.974,0.4200,0.2541,0.2391,5.0000
2024-11-08|13:33:19.175,0.3371,0.2541,0.2391,5.0000
2024-11-08|13:33:19.376,0.3174,0.2541,0.2391,5.0000
2024-11-08|13:33:19.578,0.3847,0.2541,0.2391,5.0000
2024-11-08|13:33:19.779,0.4249,0.2541,0.2391,5.0000
2024-11-08|13:33:19.982,0.4319,0.2541,0.2391,5.0000
2024-11-08|13:33:20.185,0.4326,0.2541,0.2391,5.0000
2024-11-08|13:33:20.404,0.4326,0.2541,0.2391,5.0000
2024-11-08|13:33:20.604,0.4326,0.2541,0.2391,5.0000
2024-11-08|13:33:20.806,0.4326,0.2541,0.2391,5.0000
2024-11-08|13:33:21.006,0.4326,0.2541,0.2391,5.0000
2024-11-08|13:33:21.209,0.4288,0.2541,0.2391,5.0000
2024-11-08|13:33:21.413,0.4167,0.2541,0.2391,6.0000
2024-11-08|13:33:21.614,0.4167,0.2541,0.2391,6.0000
2024-11-08|13:33:21.817,0.4167,0.2541,0.2391,6.0000
2024-11-08|13:33:22.023,0.4167,0.2541,0.2391,6.0000
2024-11-08|13:33:22.224,0.4167,0.2541,0.2391,6.0000
2024-11-08|13:33:22.427,0.4167,0.2541,0.2391,6.0000
2024-11-08|13:33:22.645,0.4167,0.2541,0.2391,6.0000
2024-11-08|13:33:22.848,0.4167,0.9151,0.0487,6.0000
2024-11-08|13:33:23.053,0.4167,0.9151,0.0487,6.0000
2024-11-08|13:33:23.254,0.4047,0.9151,0.0487,6.0000
2024-11-08|13:33:23.457,0.3430,0.9151,0.0487,6.0000
2024-11-08|13:33:23.659,0.2178,0.9151,0.0487,6.0000
2024-11-08|13:33:23.862,0.0848,0.9151,0.0487,6.0000
2024-11-08|13:33:24.065,-0.0055,0.9151,0.0487,6.0000
2024-11-08|13:33:24.267,-0.0055,0.9151,0.0487,6.0000
2024-11-08|13:33:24.468,0.0000,0.9151,0.0487,6.0000
2024-11-08|13:33:24.670,0.0224,0.9151,0.0487,6.0000
2024-11-08|13:33:24.872,0.0289,0.9151,0.0487,6.0000
2024-11-08|13:33:25.076,0.0294,0.9151,0.0487,6.0000
2024-11-08|13:33:25.294,0.0358,0.9151,0.0487,6.0000
2024-11-08|13:33:25.496,0.0358,0.9151,0.0487,6.0000
2024-11-08|13:33:25.699,0.0400,0.9151,0.0487,6.0000
2024-11-08|13:33:25.901,0.0410,0.9151,0.0487,6.0000
2024-11-08|13:33:26.105,0.0358,0.9151,0.0487,6.0000
2024-11-08|13:33:26.324,0.0180,0.9151,0.0487,6.0000
2024-11-08|13:33:26.527,0.0064,0.9151,0.0487,6.0000
2024-11-08|13:33:26.729,0.0154,0.9151,0.0487,6.0000
2024-11-08|13:33:26.932,0.0154,0.9151,0.0487,6.0000
2024-11-08|13:33:27.150,0.0232,0.7346,0.0027,6.0000
2024-11-08|13:33:27.353,0.0372,0.7031,-0.0193,6.0000
2024-11-08|13:33:27.574,0.0472,0.6745,-0.0325,6.0000
2024-11-08|13:33:27.774,0.0521,0.6525,-0.0350,6.0000
2024-11-08|13:33:27.977,0.0521,0.6398,-0.0324,6.0000
2024-11-08|13:33:28.180,0.0521,0.6398,-0.0324,6.0000
2024-11-08|13:33:28.382,0.0521,0.6392,-0.0286,6.0000
2024-11-08|13:33:28.583,0.0366,0.6514,-0.0227,6.0000
2024-11-08|13:33:28.784,0.0366,0.6735,-0.0155,6.0000
2024-11-08|13:33:28.987,0.0282,0.7000,-0.0088,6.0000
2024-11-08|13:33:29.189,0.0267,0.7247,-0.0053,6.0000
2024-11-08|13:33:29.394,0.0267,0.7247,-0.0053,6.0000
2024-11-08|13:33:29.594,0.0248,0.7431,-0.0064,6.0000
2024-11-08|13:33:29.797,0.0248,0.7535,-0.0111,6.0000
2024-11-08|13:33:30.002,0.0144,0.7557,-0.0261,6.0000
2024-11-08|13:33:30.203,-0.0192,0.7520,-0.0387,6.0000
2024-11-08|13:33:30.406,-0.0481,0.7466,-0.0495,6.0000
2024-11-08|13:33:30.608,-0.0655,0.7427,-0.0549,6.0000
2024-11-08|13:33:30.807,-0.0655,0.7427,-0.0549,6.0000
2024-11-08|13:33:31.009,-0.0716,0.7411,-0.0539,6.0000
2024-11-08|13:33:31.210,-0.1052,0.7402,-0.0544,6.0000
2024-11-08|13:33:31.414,-0.1796,0.7385,-0.0619,6.0000
2024-11-08|13:33:31.615,-0.1658,0.7341,-0.0759,6.0000
2024-11-08|13:33:31.817,-0.1257,0.7257,-0.0891,6.0000
2024-11-08|13:33:32.021,-0.1257,0.7257,-0.0891,6.0000
2024-11-08|13:33:32.225,-0.0926,0.7110,-0.0974,6.0000
2024-11-08|13:33:32.427,-0.0629,0.6870,-0.1031,6.0000
2024-11-08|13:33:32.630,-0.0377,0.6521,-0.1095,6.0000
2024-11-08|13:33:32.830,0.0060,0.6085,-0.1118,6.0000
2024-11-08|13:33:33.032,0.0772,0.5627,-0.0997,6.0000
2024-11-08|13:33:33.236,0.1063,0.5218,-0.0747,6.0000
2024-11-08|13:33:33.439,0.1079,0.4884,-0.0747,6.0000
2024-11-08|13:33:33.657,0.1079,0.4884,-0.0505,6.0000
2024-11-08|13:33:33.860,0.1090,0.4609,-0.0377,6.0000
2024-11-08|13:33:34.061,0.1172,0.4372,-0.0384,6.0000
2024-11-08|13:33:34.263,0.1255,0.4161,-0.0443,6.0000
2024-11-08|13:33:34.465,0.1299,0.3985,-0.0500,6.0000
2024-11-08|13:33:34.667,0.1343,0.3929,-0.0500,6.0000
2024-11-08|13:33:34.885,0.1343,0.3929,-0.0459,6.0000
2024-11-08|13:33:35.087,0.1806,0.3890,-0.0372,6.0000
2024-11-08|13:33:35.289,0.2811,0.3861,-0.0231,6.0000
2024-11-08|13:33:35.492,0.3546,0.3809,-0.0098,6.0000
2024-11-08|13:33:35.695,0.3828,0.3710,-0.0035,6.0000
2024-11-08|13:33:35.898,0.3828,0.3593,-0.0035,6.0000
2024-11-08|13:33:36.100,0.3828,0.3593,-0.0022,6.0000
2024-11-08|13:33:36.305,0.3828,0.3509,-0.0010,6.0000
2024-11-08|13:33:36.507,0.3812,0.3470,-0.0023,6.0000
2024-11-08|13:33:36.726,0.3714,0.3405,-0.0238,6.0000
2024-11-08|13:33:36.929,0.3605,0.3227,-0.0815,6.0000
2024-11-08|13:33:37.131,0.3605,0.3227,-0.0815,6.0000
2024-11-08|13:33:37.332,0.3431,0.2916,-0.1684,6.0000
2024-11-08|13:33:37.536,0.3229,0.2916,-0.1684,6.0000
2024-11-08|13:33:37.739,0.3219,0.2916,-0.1684,6.0000
2024-11-08|13:33:37.956,0.3219,0.2916,-0.1684,6.0000
2024-11-08|13:33:38.159,0.3134,0.2916,-0.1684,6.0000
2024-11-08|13:33:38.361,0.2961,0.2916,-0.1684,6.0000
2024-11-08|13:33:38.563,0.2861,0.2916,-0.1684,6.0000
2024-11-08|13:33:38.765,0.2861,0.2916,-0.1684,6.0000
2024-11-08|13:33:38.966,0.2807,0.2916,-0.1684,6.0000
2024-11-08|13:33:39.174,0.2936,0.2916,-0.1684,6.0000
2024-11-08|13:33:39.376,0.2982,0.2916,-0.1684,6.0000
2024-11-08|13:33:39.578,0.2483,0.2916,-0.1684,6.0000
2024-11-08|13:33:39.781,0.2685,0.2916,-0.1684,6.0000
2024-11-08|13:33:39.982,0.2685,0.2916,-0.1684,6.0000
2024-11-08|13:33:40.187,0.2697,0.2916,-0.1684,6.0000
2024-11-08|13:33:40.389,0.2697,0.3790,0.0667,6.0000
2024-11-08|13:33:40.590,0.2772,0.4082,0.0585,6.0000
2024-11-08|13:33:40.793,0.2902,0.4122,0.0769,6.0000
2024-11-08|13:33:40.996,0.2902,0.4122,0.0769,6.0000
2024-11-08|13:33:41.200,0.3050,0.3954,0.1071,6.0000
2024-11-08|13:33:41.405,0.3159,0.3685,0.1289,6.0000
2024-11-08|13:33:41.607,0.3229,0.3416,0.1316,6.0000
2024-11-08|13:33:41.809,0.3273,0.3192,0.1168,6.0000
2024-11-08|13:33:42.013,0.3273,0.3005,0.0908,6.0000
2024-11-08|13:33:42.213,0.3273,0.2850,0.0908,6.0000
2024-11-08|13:33:42.416,0.3273,0.2850,0.0608,6.0000
2024-11-08|13:33:42.618,0.3273,0.2733,0.0387,6.0000
2024-11-08|13:33:42.820,0.3273,0.2672,0.0365,6.0000
2024-11-08|13:33:43.024,0.3144,0.2682,0.0559,6.0000
2024-11-08|13:33:43.226,0.2597,0.2807,0.0848,6.0000
2024-11-08|13:33:43.429,0.1750,0.2914,0.1096,6.0000
2024-11-08|13:33:43.633,0.1750,0.2914,0.1096,6.0000
2024-11-08|13:33:43.840,0.0984,0.2939,0.1309,6.0000
2024-11-08|13:33:44.042,0.0277,0.2861,0.1495,6.0000
2024-11-08|13:33:44.244,-0.0208,0.2734,0.1583,6.0000
2024-11-08|13:33:44.447,-0.0305,0.2648,0.1509,6.0000
2024-11-08|13:33:44.647,-0.0337,0.2638,0.1304,6.0000
2024-11-08|13:33:44.852,-0.0337,0.2638,0.1304,6.0000
2024-11-08|13:33:45.055,-0.0342,0.2666,0.1072,6.0000
2024-11-08|13:33:45.258,-0.0363,0.2794,0.1037,6.0000
2024-11-08|13:33:45.462,-0.0193,0.2935,0.1133,6.0000
2024-11-08|13:33:45.663,0.0120,0.3087,0.1358,6.0000
2024-11-08|13:33:45.865,0.0726,0.3255,0.1670,6.0000
2024-11-08|13:33:46.067,0.0726,0.3255,0.1670,6.0000
2024-11-08|13:33:46.271,0.1325,0.3427,0.1973,6.0000
2024-11-08|13:33:46.474,0.1622,0.3576,0.2141,6.0000
2024-11-08|13:33:46.676,0.1993,0.3661,0.2075,6.0000
2024-11-08|13:33:46.878,0.2666,0.3633,0.1780,6.0000
2024-11-08|13:33:47.080,0.2666,0.3633,0.1780,6.0000
2024-11-08|13:33:47.282,0.3114,0.3477,0.1330,6.0000
2024-11-08|13:33:47.487,0.3438,0.3224,0.0787,6.0000
2024-11-08|13:33:47.687,0.3463,0.2926,0.0141,6.0000
2024-11-08|13:33:47.909,0.3463,0.2926,0.0141,6.0000
2024-11-08|13:33:48.109,0.3463,0.2926,0.0141,6.0000
2024-11-08|13:33:48.313,0.3463,0.2926,0.0141,6.0000
2024-11-08|13:33:48.517,0.3463,0.2926,0.0141,6.0000
2024-11-08|13:33:48.722,0.3463,0.2926,0.0141,6.0000
2024-11-08|13:33:48.938,0.3463,0.0138,0.1458,6.0000
2024-11-08|13:33:49.142,0.3463,0.0308,0.1199,6.0000
2024-11-08|13:33:49.341,0.3463,0.0589,0.1076,6.0000
2024-11-08|13:33:49.545,0.3503,0.0806,0.0981,6.0000
2024-11-08|13:33:49.747,0.3495,0.0868,0.0833,6.0000
2024-11-08|13:33:49.948,0.3495,0.0868,0.0833,6.0000
2024-11-08|13:33:50.149,0.3314,0.0792,0.0611,6.0000
2024-11-08|13:33:50.351,0.2968,0.0648,0.0338,6.0000
2024-11-08|13:33:50.553,0.2873,0.0517,0.0083,6.0000
2024-11-08|13:33:50.754,0.2619,0.0450,-0.0061,6.0000
2024-11-08|13:33:50.956,0.2364,0.0466,-0.0016,6.0000
2024-11-08|13:33:51.157,0.1840,0.0537,0.0213,6.0000
2024-11-08|13:33:51.376,0.1840,0.0537,0.0213,7.0000
2024-11-08|13:33:51.577,0.1394,0.0612,0.0545,7.0000
2024-11-08|13:33:51.780,0.1298,0.0670,0.0717,7.0000
2024-11-08|13:33:51.982,0.1264,0.0701,0.0613,7.0000
2024-11-08|13:33:52.183,0.1225,0.0773,0.0616,7.0000
2024-11-08|13:33:52.387,0.1215,0.0838,0.0678,7.0000
2024-11-08|13:33:52.592,0.1215,0.0838,0.0678,7.0000
2024-11-08|13:33:52.810,0.1215,0.0831,0.0736,7.0000
2024-11-08|13:33:53.012,0.1344,0.0724,0.0768,7.0000
2024-11-08|13:33:53.213,0.1655,0.0568,0.0811,7.0000
2024-11-08|13:33:53.417,0.2028,0.0471,0.0938,7.0000
2024-11-08|13:33:53.636,0.2627,0.0517,0.1216,7.0000
2024-11-08|13:33:53.838,0.2872,0.0716,0.1669,7.0000
2024-11-08|13:33:54.055,0.2872,0.0716,0.1669,7.0000
2024-11-08|13:33:54.275,0.2872,0.1000,0.2258,7.0000
2024-11-08|13:33:54.476,0.2872,0.1284,0.2894,7.0000
2024-11-08|13:33:54.679,0.2872,0.1284,0.2894,7.0000
2024-11-08|13:33:54.881,0.2779,0.1284,0.2894,7.0000
2024-11-08|13:33:55.087,0.2733,0.1284,0.2894,7.0000
2024-11-08|13:33:55.289,0.2745,0.1284,0.2894,7.0000
2024-11-08|13:33:55.491,0.2745,0.1284,0.2894,7.0000
2024-11-08|13:33:55.693,0.2747,0.1103,-0.2048,7.0000
2024-11-08|13:33:55.896,0.2747,0.1026,-0.2553,7.0000
2024-11-08|13:33:56.097,0.2747,0.1003,-0.2976,7.0000
2024-11-08|13:33:56.299,0.2747,0.1033,-0.3066,7.0000
2024-11-08|13:33:56.501,0.2747,0.1137,-0.2548,7.0000
2024-11-08|13:33:56.704,0.2747,0.1137,-0.2548,7.0000
2024-11-08|13:33:56.907,0.2747,0.1294,-0.1524,7.0000
2024-11-08|13:33:57.108,0.2638,0.1471,-0.0498,7.0000
2024-11-08|13:33:57.326,0.2265,0.1643,0.0194,7.0000
2024-11-08|13:33:57.526,0.1425,0.1807,0.0509,7.0000
2024-11-08|13:33:57.725,-0.0274,0.1954,0.0560,7.0000
2024-11-08|13:33:57.928,-0.1309,0.2069,0.0500,7.0000
2024-11-08|13:33:58.129,-0.1309,0.2069,0.0500,7.0000
2024-11-08|13:33:58.331,-0.0891,0.2137,0.0405,7.0000
2024-11-08|13:33:58.533,-0.0567,0.2156,0.0261,7.0000
2024-11-08|13:33:58.734,-0.0562,0.2195,0.0233,7.0000
2024-11-08|13:33:58.936,-0.0426,0.2276,0.0242,7.0000
2024-11-08|13:33:59.139,-0.0222,0.2423,0.0242,7.0000
2024-11-08|13:33:59.343,-0.0222,0.2423,0.0276,7.0000
2024-11-08|13:33:59.545,-0.0137,0.2636,0.0342,7.0000
2024-11-08|13:33:59.748,-0.0137,0.2871,0.0432,7.0000
2024-11-08|13:33:59.948,-0.0140,0.3086,0.0530,7.0000
2024-11-08|13:34:00.151,-0.0206,0.3270,0.0627,7.0000
2024-11-08|13:34:00.353,-0.0206,0.3270,0.0627,7.0000
2024-11-08|13:34:00.554,-0.0029,0.3420,0.0715,7.0000
2024-11-08|13:34:00.757,0.0437,0.3510,0.0819,7.0000
2024-11-08|13:34:00.960,0.0670,0.3514,0.0958,7.0000
2024-11-08|13:34:01.162,0.0670,0.3440,0.1096,7.0000
2024-11-08|13:34:01.366,0.0670,0.3335,0.1188,7.0000
2024-11-08|13:34:01.567,0.0670,0.3335,0.1188,7.0000
2024-11-08|13:34:01.770,0.0649,0.3335,0.1281,7.0000
2024-11-08|13:34:01.974,0.0790,0.3359,0.1424,7.0000
2024-11-08|13:34:02.176,0.0947,0.3428,0.1621,7.0000
2024-11-08|13:34:02.378,0.0881,0.3547,0.1877,7.0000
2024-11-08|13:34:02.599,0.0691,0.3679,0.2177,7.0000
2024-11-08|13:34:02.802,0.0691,0.3679,0.2177,7.0000
2024-11-08|13:34:03.006,0.0535,0.3752,0.2507,7.0000
2024-11-08|13:34:03.207,0.0422,0.3725,0.2874,7.0000
2024-11-08|13:34:03.411,0.0416,0.3619,0.3286,7.0000
2024-11-08|13:34:03.613,0.0575,0.3460,0.3714,7.0000
2024-11-08|13:34:03.815,0.0954,0.3210,0.4058,7.0000
2024-11-08|13:34:04.018,0.1311,0.2798,0.4187,7.0000
2024-11-08|13:34:04.217,0.1311,0.2798,0.4187,7.0000
